ID,Provider ID,Measure Name,Measure ID,Score,Measure Start Date,Measure End Date
20295,180019,Death rate for pneumonia patients,MORT_30_PN,18.9,7/1/14,6/30/17
20296,180048,Pressure sores,PSI_3_ULCER,0.29,10/1/15,6/30/17
20297,180020,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.28,10/1/15,6/30/17
20298,180021,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.26,10/1/15,6/30/17
20299,180038,Pressure sores,PSI_3_ULCER,0.6,10/1/15,6/30/17
20300,180046,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.28,10/1/15,6/30/17
20301,180010,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.3,4/1/14,3/31/17
20302,180012,Death rate for pneumonia patients,MORT_30_PN,17.4,7/1/14,6/30/17
20303,180048,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,6.6,10/1/15,6/30/17
20304,180010,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,2.29,10/1/15,6/30/17
20305,180004,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.26,10/1/15,6/30/17
20306,180009,Death rate for stroke patients,MORT_30_STK,13.4,7/1/14,6/30/17
20307,180005,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,10.48,10/1/15,6/30/17
20308,180070,Death rate for COPD patients,MORT_30_COPD,7.4,7/1/14,6/30/17
20309,180001,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,149.91,10/1/15,6/30/17
20310,180001,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.25,10/1/15,6/30/17
20311,180040,Serious complications,PSI_90_SAFETY,1.16,10/1/15,6/30/17
20312,180078,Death rate for heart attack patients,MORT_30_AMI,14.4,7/1/14,6/30/17
20313,180029,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.69,10/1/15,6/30/17
20314,180050,Serious complications,PSI_90_SAFETY,0.93,10/1/15,6/30/17
20315,180064,Death rate for heart failure patients,MORT_30_HF,12.5,7/1/14,6/30/17
20316,180012,Blood stream infection after surgery,PSI_13_POST_SEPSIS,5.3,10/1/15,6/30/17
20317,180035,Serious complications,PSI_90_SAFETY,0.83,10/1/15,6/30/17
20318,180051,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,13.36,10/1/15,6/30/17
20319,180012,Death rate for COPD patients,MORT_30_COPD,7.9,7/1/14,6/30/17
20320,180017,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.32,10/1/15,6/30/17
20321,180038,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,8.08,10/1/15,6/30/17
20322,180049,Death rate for heart failure patients,MORT_30_HF,12.9,7/1/14,6/30/17
20323,180013,Death rate for COPD patients,MORT_30_COPD,8.7,7/1/14,6/30/17
20324,171384,Death rate for COPD patients,MORT_30_COPD,8.1,7/1/14,6/30/17
20325,180020,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.57,10/1/15,6/30/17
20326,180035,Death rate for CABG surgery patients,MORT_30_CABG,4.1,7/1/14,6/30/17
20327,180079,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.28,10/1/15,6/30/17
20328,180064,Pressure sores,PSI_3_ULCER,0.82,10/1/15,6/30/17
20329,180050,Death rate for pneumonia patients,MORT_30_PN,15.4,7/1/14,6/30/17
20330,180049,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.22,10/1/15,6/30/17
20331,180011,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.57,10/1/15,6/30/17
20332,180056,Serious complications,PSI_90_SAFETY,1.16,10/1/15,6/30/17
20333,180018,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.82,10/1/15,6/30/17
20334,180036,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.19,10/1/15,6/30/17
20335,180009,Death rate for CABG surgery patients,MORT_30_CABG,2,7/1/14,6/30/17
20336,180056,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.13,10/1/15,6/30/17
20337,180027,Death rate for heart failure patients,MORT_30_HF,13.1,7/1/14,6/30/17
20338,180050,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
20339,180024,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.56,10/1/15,6/30/17
20340,180005,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.4,4/1/14,3/31/17
20341,180038,Death rate for COPD patients,MORT_30_COPD,9.7,7/1/14,6/30/17
20342,180029,Death rate for heart failure patients,MORT_30_HF,10,7/1/14,6/30/17
20343,180045,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,163.62,10/1/15,6/30/17
20344,171376,Death rate for heart failure patients,MORT_30_HF,13.6,7/1/14,6/30/17
20345,180029,Death rate for stroke patients,MORT_30_STK,13.5,7/1/14,6/30/17
20346,180011,Serious complications,PSI_90_SAFETY,0.89,10/1/15,6/30/17
20347,180044,Blood stream infection after surgery,PSI_13_POST_SEPSIS,8.96,10/1/15,6/30/17
20348,180045,Death rate for COPD patients,MORT_30_COPD,9.9,7/1/14,6/30/17
20349,180035,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,5.24,10/1/15,6/30/17
20350,180009,Death rate for COPD patients,MORT_30_COPD,8,7/1/14,6/30/17
20351,180036,Death rate for COPD patients,MORT_30_COPD,6.8,7/1/14,6/30/17
20352,180002,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.81,10/1/15,6/30/17
20353,171385,Death rate for heart failure patients,MORT_30_HF,12,7/1/14,6/30/17
20354,180043,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.71,10/1/15,6/30/17
20355,171376,Death rate for pneumonia patients,MORT_30_PN,15.5,7/1/14,6/30/17
20356,180050,Death rate for heart failure patients,MORT_30_HF,13,7/1/14,6/30/17
20357,180027,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.12,10/1/15,6/30/17
20358,180018,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.54,10/1/15,6/30/17
20359,180036,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.52,10/1/15,6/30/17
20360,171385,Death rate for pneumonia patients,MORT_30_PN,14.9,7/1/14,6/30/17
20361,180050,Death rate for COPD patients,MORT_30_COPD,6.6,7/1/14,6/30/17
20362,180048,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.74,10/1/15,6/30/17
20363,180066,Death rate for heart failure patients,MORT_30_HF,9.9,7/1/14,6/30/17
20364,180009,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.13,10/1/15,6/30/17
20365,180053,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.6,4/1/14,3/31/17
20366,171383,Death rate for stroke patients,MORT_30_STK,15.1,7/1/14,6/30/17
20367,180001,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.88,10/1/15,6/30/17
20368,180005,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.82,10/1/15,6/30/17
20369,180051,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.16,10/1/15,6/30/17
20370,180001,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.72,10/1/15,6/30/17
20371,180001,Death rate for stroke patients,MORT_30_STK,12.1,7/1/14,6/30/17
20372,180066,Pressure sores,PSI_3_ULCER,0.3,10/1/15,6/30/17
20373,180048,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,161.23,10/1/15,6/30/17
20374,180044,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.9,10/1/15,6/30/17
20375,180020,Pressure sores,PSI_3_ULCER,0.22,10/1/15,6/30/17
20376,180051,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
20377,180009,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,1.95,10/1/15,6/30/17
20378,180069,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.84,10/1/15,6/30/17
20379,180010,Death rate for heart attack patients,MORT_30_AMI,14.3,7/1/14,6/30/17
20380,180079,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.31,10/1/15,6/30/17
20381,180025,Death rate for pneumonia patients,MORT_30_PN,17.7,7/1/14,6/30/17
20382,180027,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.16,10/1/15,6/30/17
20383,180044,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,1.72,10/1/15,6/30/17
20384,180066,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
20385,180069,Death rate for heart failure patients,MORT_30_HF,11.2,7/1/14,6/30/17
20386,180044,Death rate for pneumonia patients,MORT_30_PN,15.5,7/1/14,6/30/17
20387,180048,Serious complications,PSI_90_SAFETY,1.01,10/1/15,6/30/17
20388,180044,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.26,10/1/15,6/30/17
20389,180010,Death rate for CABG surgery patients,MORT_30_CABG,4.3,7/1/14,6/30/17
20390,180049,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.81,10/1/15,6/30/17
20391,180005,Death rate for heart failure patients,MORT_30_HF,11.1,7/1/14,6/30/17
20392,180067,Death rate for stroke patients,MORT_30_STK,16.7,7/1/14,6/30/17
20393,180016,Serious complications,PSI_90_SAFETY,0.97,10/1/15,6/30/17
20394,171382,Death rate for COPD patients,MORT_30_COPD,9,7/1/14,6/30/17
20395,180066,Death rate for COPD patients,MORT_30_COPD,8,7/1/14,6/30/17
20396,180043,Death rate for COPD patients,MORT_30_COPD,6.9,7/1/14,6/30/17
20397,180046,Death rate for pneumonia patients,MORT_30_PN,17.8,7/1/14,6/30/17
20398,180049,Blood stream infection after surgery,PSI_13_POST_SEPSIS,5.21,10/1/15,6/30/17
20399,180020,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.73,10/1/15,6/30/17
20400,180053,Serious complications,PSI_90_SAFETY,0.97,10/1/15,6/30/17
20401,180018,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,7.25,10/1/15,6/30/17
20402,180005,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.12,10/1/15,6/30/17
20403,180029,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.09,10/1/15,6/30/17
20404,180029,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.9,4/1/14,3/31/17
20405,180009,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.85,10/1/15,6/30/17
20406,180019,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.71,10/1/15,6/30/17
20407,180016,Death rate for heart failure patients,MORT_30_HF,15.8,7/1/14,6/30/17
20408,180017,Death rate for pneumonia patients,MORT_30_PN,19.5,7/1/14,6/30/17
20409,180012,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.3,4/1/14,3/31/17
20410,180018,Death rate for stroke patients,MORT_30_STK,14.1,7/1/14,6/30/17
20411,180040,Death rate for heart failure patients,MORT_30_HF,10.2,7/1/14,6/30/17
20412,180040,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,3.22,10/1/15,6/30/17
20413,180051,Death rate for pneumonia patients,MORT_30_PN,19.8,7/1/14,6/30/17
20414,180078,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
20415,180036,Death rate for heart failure patients,MORT_30_HF,12.5,7/1/14,6/30/17
20416,180051,Blood stream infection after surgery,PSI_13_POST_SEPSIS,4.62,10/1/15,6/30/17
20417,180036,Blood stream infection after surgery,PSI_13_POST_SEPSIS,7.47,10/1/15,6/30/17
20418,180011,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,7.85,10/1/15,6/30/17
20419,171384,Death rate for pneumonia patients,MORT_30_PN,14.5,7/1/14,6/30/17
20420,180064,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.28,10/1/15,6/30/17
20421,180012,Pressure sores,PSI_3_ULCER,0.18,10/1/15,6/30/17
20422,180004,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.31,10/1/15,6/30/17
20423,180029,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.1,10/1/15,6/30/17
20424,180027,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.4,4/1/14,3/31/17
20425,180021,Death rate for pneumonia patients,MORT_30_PN,13.6,7/1/14,6/30/17
20426,180017,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.88,10/1/15,6/30/17
20427,180067,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1,10/1/15,6/30/17
20428,180035,Pressure sores,PSI_3_ULCER,0.3,10/1/15,6/30/17
20429,18007F,Death rate for pneumonia patients,MORT_30_PN,13.6,7/1/14,6/30/17
20430,180016,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.84,10/1/15,6/30/17
20431,180018,Death rate for heart attack patients,MORT_30_AMI,12.1,7/1/14,6/30/17
20432,180078,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.32,10/1/15,6/30/17
20433,180050,Pressure sores,PSI_3_ULCER,0.2,10/1/15,6/30/17
20434,180079,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.65,10/1/15,6/30/17
20435,180004,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.6,4/1/14,3/31/17
20436,180018,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.4,4/1/14,3/31/17
20437,180045,Death rate for stroke patients,MORT_30_STK,15.5,7/1/14,6/30/17
20438,180045,Serious complications,PSI_90_SAFETY,0.86,10/1/15,6/30/17
20439,180001,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.24,10/1/15,6/30/17
20440,180044,Death rate for COPD patients,MORT_30_COPD,8.4,7/1/14,6/30/17
20441,180048,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.14,10/1/15,6/30/17
20442,180064,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,3.3,4/1/14,3/31/17
20443,180050,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.79,10/1/15,6/30/17
20444,180018,Blood stream infection after surgery,PSI_13_POST_SEPSIS,6.04,10/1/15,6/30/17
20445,180002,Death rate for COPD patients,MORT_30_COPD,7.7,7/1/14,6/30/17
20446,180012,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.13,10/1/15,6/30/17
20447,171380,Death rate for COPD patients,MORT_30_COPD,7.6,7/1/14,6/30/17
20448,180010,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
20449,180005,Death rate for COPD patients,MORT_30_COPD,9.2,7/1/14,6/30/17
20450,180018,Pressure sores,PSI_3_ULCER,0.83,10/1/15,6/30/17
20451,180005,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.51,10/1/15,6/30/17
20452,180049,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.31,10/1/15,6/30/17
20453,180013,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.37,10/1/15,6/30/17
20454,180025,Serious complications,PSI_90_SAFETY,1.21,10/1/15,6/30/17
20455,180064,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.26,10/1/15,6/30/17
20456,180048,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.28,10/1/15,6/30/17
20457,180038,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.1,4/1/14,3/31/17
20458,180048,Death rate for pneumonia patients,MORT_30_PN,15.7,7/1/14,6/30/17
20459,171384,Death rate for heart attack patients,MORT_30_AMI,12.9,7/1/14,6/30/17
20460,180067,Pressure sores,PSI_3_ULCER,1.25,10/1/15,6/30/17
20461,180044,Death rate for heart failure patients,MORT_30_HF,12.4,7/1/14,6/30/17
20462,180049,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.5,4/1/14,3/31/17
20463,180079,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.84,10/1/15,6/30/17
20464,180079,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
20465,180029,Death rate for pneumonia patients,MORT_30_PN,15.2,7/1/14,6/30/17
20466,180027,Death rate for pneumonia patients,MORT_30_PN,17.8,7/1/14,6/30/17
20467,180021,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.12,10/1/15,6/30/17
20468,180004,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.62,10/1/15,6/30/17
20469,180040,Death rate for pneumonia patients,MORT_30_PN,16.6,7/1/14,6/30/17
20470,180064,Death rate for COPD patients,MORT_30_COPD,8.5,7/1/14,6/30/17
20471,180002,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.24,10/1/15,6/30/17
20472,180010,Death rate for pneumonia patients,MORT_30_PN,16.8,7/1/14,6/30/17
20473,180056,Blood stream infection after surgery,PSI_13_POST_SEPSIS,5.45,10/1/15,6/30/17
20474,180044,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,6.11,10/1/15,6/30/17
20475,180040,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
20476,180018,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
20477,180024,Death rate for COPD patients,MORT_30_COPD,9,7/1/14,6/30/17
20478,180010,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,154.12,10/1/15,6/30/17
20479,171379,Death rate for pneumonia patients,MORT_30_PN,14.4,7/1/14,6/30/17
20480,180051,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.26,10/1/15,6/30/17
20481,180095,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.58,10/1/15,6/30/17
20482,180115,Death rate for pneumonia patients,MORT_30_PN,18.8,7/1/14,6/30/17
20483,180143,Death rate for pneumonia patients,MORT_30_PN,14.4,7/1/14,6/30/17
20484,181328,Death rate for heart failure patients,MORT_30_HF,12.6,7/1/14,6/30/17
20485,180141,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,6.74,10/1/15,6/30/17
20486,180132,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,3.27,10/1/15,6/30/17
20487,180101,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.45,10/1/15,6/30/17
20488,180124,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,7.29,10/1/15,6/30/17
20489,181324,Death rate for heart failure patients,MORT_30_HF,11.7,7/1/14,6/30/17
20490,180102,Death rate for stroke patients,MORT_30_STK,13.9,7/1/14,6/30/17
20491,180101,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.82,10/1/15,6/30/17
20492,180130,Death rate for stroke patients,MORT_30_STK,16.5,7/1/14,6/30/17
20493,180116,Death rate for stroke patients,MORT_30_STK,14.3,7/1/14,6/30/17
20494,180132,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.19,10/1/15,6/30/17
20495,181327,Death rate for pneumonia patients,MORT_30_PN,13.8,7/1/14,6/30/17
20496,180088,Death rate for heart attack patients,MORT_30_AMI,13.1,7/1/14,6/30/17
20497,180103,Serious complications,PSI_90_SAFETY,0.81,10/1/15,6/30/17
20498,180124,Serious complications,PSI_90_SAFETY,0.78,10/1/15,6/30/17
20499,190045,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.8,4/1/14,3/31/17
20500,180102,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.5,10/1/15,6/30/17
20501,180132,Death rate for COPD patients,MORT_30_COPD,8.7,7/1/14,6/30/17
20502,190050,Death rate for heart failure patients,MORT_30_HF,9.4,7/1/14,6/30/17
20503,180104,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,0.7,10/1/15,6/30/17
20504,180067,Death rate for heart failure patients,MORT_30_HF,13.6,7/1/14,6/30/17
20505,180104,Death rate for heart failure patients,MORT_30_HF,14.9,7/1/14,6/30/17
20506,180127,Death rate for heart failure patients,MORT_30_HF,10.4,7/1/14,6/30/17
20507,181320,Death rate for COPD patients,MORT_30_COPD,8,7/1/14,6/30/17
20508,180130,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.89,10/1/15,6/30/17
20509,180088,Death rate for heart failure patients,MORT_30_HF,10.2,7/1/14,6/30/17
20510,180106,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
20511,180103,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2,4/1/14,3/31/17
20512,180103,Death rate for CABG surgery patients,MORT_30_CABG,3,7/1/14,6/30/17
20513,180103,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,2.89,10/1/15,6/30/17
20514,180130,Blood stream infection after surgery,PSI_13_POST_SEPSIS,6.88,10/1/15,6/30/17
20515,190013,Serious complications,PSI_90_SAFETY,0.78,10/1/15,6/30/17
20516,190040,Death rate for heart attack patients,MORT_30_AMI,11.5,7/1/14,6/30/17
20517,180116,Serious complications,PSI_90_SAFETY,0.91,10/1/15,6/30/17
20518,190036,Pressure sores,PSI_3_ULCER,1.13,10/1/15,6/30/17
20519,181306,Death rate for COPD patients,MORT_30_COPD,7.8,7/1/14,6/30/17
20520,180124,Death rate for heart attack patients,MORT_30_AMI,13.5,7/1/14,6/30/17
20521,180087,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,4.17,10/1/15,6/30/17
20522,181317,Death rate for COPD patients,MORT_30_COPD,8.7,7/1/14,6/30/17
20523,190013,Death rate for pneumonia patients,MORT_30_PN,13.4,7/1/14,6/30/17
20524,180128,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
20525,180139,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.65,10/1/15,6/30/17
20526,180141,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,183.53,10/1/15,6/30/17
20527,180130,Death rate for heart failure patients,MORT_30_HF,13.6,7/1/14,6/30/17
20528,190044,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.17,10/1/15,6/30/17
20529,180093,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.34,10/1/15,6/30/17
20530,190060,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.1,10/1/15,6/30/17
20531,180130,Death rate for COPD patients,MORT_30_COPD,9.1,7/1/14,6/30/17
20532,190060,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,11.25,10/1/15,6/30/17
20533,190002,Rate of complications for hip/knee replacement patients,COMP_HIP_KNEE,2.2,4/1/14,3/31/17
20534,180103,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,0.83,10/1/15,6/30/17
20535,180104,Death rate for CABG surgery patients,MORT_30_CABG,2.9,7/1/14,6/30/17
20536,181321,Death rate for COPD patients,MORT_30_COPD,8.1,7/1/14,6/30/17
20537,180138,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.53,10/1/15,6/30/17
20538,181323,Death rate for pneumonia patients,MORT_30_PN,14.1,7/1/14,6/30/17
20539,180127,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,161.95,10/1/15,6/30/17
20540,180115,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.29,10/1/15,6/30/17
20541,181325,Death rate for pneumonia patients,MORT_30_PN,14.6,7/1/14,6/30/17
20542,180087,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
20543,180103,Death rate for heart attack patients,MORT_30_AMI,12.1,7/1/14,6/30/17
20544,190017,Postoperative Acute Kidney Injury Requiring Dialysis Rate,PSI_10_POST_KIDNEY,1.14,10/1/15,6/30/17
20545,180116,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.13,10/1/15,6/30/17
20546,180138,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.25,10/1/15,6/30/17
20547,180102,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,126.79,10/1/15,6/30/17
20548,180130,Death rate for CABG surgery patients,MORT_30_CABG,2.9,7/1/14,6/30/17
20549,180087,Pressure sores,PSI_3_ULCER,0.19,10/1/15,6/30/17
20550,180101,Postoperative Respiratory Failure Rate,PSI_11_POST_RESP,5.39,10/1/15,6/30/17
20551,190026,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.5,10/1/15,6/30/17
20552,180128,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.66,10/1/15,6/30/17
20553,190006,Blood stream infection after surgery,PSI_13_POST_SEPSIS,4.9,10/1/15,6/30/17
20554,190040,Death rate for COPD patients,MORT_30_COPD,8.1,7/1/14,6/30/17
20555,180106,Death rate for pneumonia patients,MORT_30_PN,20.1,7/1/14,6/30/17
20556,181309,Death rate for pneumonia patients,MORT_30_PN,13.5,7/1/14,6/30/17
20557,180143,Death rate for heart attack patients,MORT_30_AMI,14,7/1/14,6/30/17
20558,180138,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.28,10/1/15,6/30/17
20559,180127,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.4,10/1/15,6/30/17
20560,190002,A wound that splits open after surgery on the abdomen or pelvis,PSI_14_POSTOP_DEHIS,1.68,10/1/15,6/30/17
20561,180130,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.28,10/1/15,6/30/17
20562,180132,Collapsed lung due to medical treatment,PSI_6_IAT_PTX,0.26,10/1/15,6/30/17
20563,180143,Accidental cuts and tears from medical treatment,PSI_15_ACC_LAC,1.1,10/1/15,6/30/17
20564,190020,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,3.71,10/1/15,6/30/17
20565,190005,Blood stream infection after surgery,PSI_13_POST_SEPSIS,6.14,10/1/15,6/30/17
20566,180141,Death rate for heart attack patients,MORT_30_AMI,13.3,7/1/14,6/30/17
20567,180088,Serious blood clots after surgery,PSI_12_POSTOP_PULMEMB_DVT,4.46,10/1/15,6/30/17
20568,180130,Death rate for pneumonia patients,MORT_30_PN,18.5,7/1/14,6/30/17
20569,190002,Broken hip from a fall after surgery,PSI_8_POST_HIP,0.11,10/1/15,6/30/17
20570,180093,Death rate for heart failure patients,MORT_30_HF,12.4,7/1/14,6/30/17
20571,180143,Death rate for stroke patients,MORT_30_STK,12.6,7/1/14,6/30/17
20572,180130,Deaths among Patients with Serious Treatable Complications after Surgery,PSI_4_SURG_COMP,168.5,10/1/15,6/30/17
20573,181318,Death rate for heart failure patients,MORT_30_HF,12.5,7/1/14,6/30/17
20574,180141,Pressure sores,PSI_3_ULCER,0.18,10/1/15,6/30/17
20575,190019,Perioperative Hemorrhage or Hematoma Rate,PSI_9_POST_HEM,2.95,10/1/15,6/30/17
20576,180139,Serious complications,PSI_90_SAFETY,0.95,10/1/15,6/30/17
20577,180128,Death rate for COPD patients,MORT_30_COPD,6.8,7/1/14,6/30/17
20578,181330,Death rate for pneumonia patients,MORT_30_PN,17,7/1/14,6/30/17
